,title,release_date,genres,mpaa,budget_cost,total_gross,runtime,release_month,release_year,world_gross,domestic_gross,month_year,genre_1
3370,Pasolini,"May 10, 2019","['Biography', 'Drama']",,,"{'domestic_gross': 30757, 'worldwide_gross': 30757}",1 hr 24 min,May,2019,30757,30757,May 2019,Biography
3371,Space Station 3D,"Apr 19, 2002",['Documentary'],,,"{'domestic_gross': 93383953, 'worldwide_gross': 128363881}",47 min,Apr,2002,128363881,93383953,Apr 2002,Documentary
3372,Sorry Angel,"Feb 15, 2019","['Drama', 'Romance']",,,"{'domestic_gross': 30628, 'worldwide_gross': 1636273}",2 hr 12 min,Feb,2019,1636273,30628,Feb 2019,Drama
3373,Los Reyes,"Aug 16, 2019",['Documentary'],,,"{'domestic_gross': 30418, 'worldwide_gross': 30418}",1 hr 18 min,Aug,2019,30418,30418,Aug 2019,Documentary
3374,The Nun,"Jan 4, 2019",['Drama'],,,"{'domestic_gross': 30245, 'worldwide_gross': 32659}",2 hr 20 min,Jan,2019,32659,30245,Jan 2019,Drama
3375,Deep Sea,"Mar 3, 2006","['Documentary', 'Short']",G,,"{'domestic_gross': 46412757, 'worldwide_gross': 98230905}",41 min,Mar,2006,98230905,46412757,Mar 2006,Documentary
3376,Lionel Richie at Glastonbury,"Nov 19, 2019",['Music'],,,"{'domestic_gross': 30123, 'worldwide_gross': 30123}",1 hr 40 min,Nov,2019,30123,30123,Nov 2019,Music
3377,The Ground Beneath My Feet,"Jul 26, 2019",['Drama'],,,"{'domestic_gross': 29251, 'worldwide_gross': 29251}",1 hr 48 min,Jul,2019,29251,29251,Jul 2019,Drama
3378,Vault,"Jun 7, 2019","['Action', 'Crime', 'Drama', 'History', 'Thriller']",R,,"{'domestic_gross': 29491, 'worldwide_gross': 86741}",1 hr 39 min,Jun,2019,86741,29491,Jun 2019,Action
3379,Recorder: The Marion Stokes Project,"Nov 15, 2019",['Documentary'],,,"{'domestic_gross': 55632, 'worldwide_gross': 55632}",1 hr 27 min,Nov,2019,55632,55632,Nov 2019,Documentary
3380,Batman & Robin,"May 14, 2019","['Action', 'Sci-Fi']",PG-13,125000000.0,"{'domestic_gross': 28597, 'worldwide_gross': 28793}",2 hr 5 min,May,2019,28793,28597,May 2019,Action
3381,In the Aisles,"Jun 14, 2019",['Drama'],,,"{'domestic_gross': 28394, 'worldwide_gross': 694586}",2 hr 5 min,Jun,2019,694586,28394,Jun 2019,Drama
3382,Hotel by the River,"Feb 15, 2019",['Drama'],,,"{'domestic_gross': 28354, 'worldwide_gross': 101879}",1 hr 36 min,Feb,2019,101879,28354,Feb 2019,Drama
3383,The Wind,"Apr 5, 2019","['Horror', 'Western']",R,,"{'domestic_gross': 28252, 'worldwide_gross': 130974}",1 hr 26 min,Apr,2019,130974,28252,Apr 2019,Horror
3384,The Load,"Aug 30, 2019",['Drama'],,,"{'domestic_gross': 28410, 'worldwide_gross': 28410}",1 hr 38 min,Aug,2019,28410,28410,Aug 2019,Drama
3385,El Norte,"Sep 15, 2019",['Drama'],,,"{'domestic_gross': 27920, 'worldwide_gross': 27920}",2 hr 21 min,Sep,2019,27920,27920,Sep 2019,Drama
3386,Kind Hearts and Coronets,"Nov 27, 2019","['Comedy', 'Crime']",,,"{'domestic_gross': 35948, 'worldwide_gross': 80795}",1 hr 46 min,Nov,2019,80795,35948,Nov 2019,Comedy
3387,"Leaving Home, Coming Home: A Portrait of Robert Frank","May 29, 2019",['Documentary'],,,"{'domestic_gross': 27073, 'worldwide_gross': 27073}",1 hr 25 min,May,2019,27073,27073,May 2019,Documentary
3388,The Day Shall Come,"Sep 27, 2019","['Comedy', 'Crime']",,,"{'domestic_gross': 26972, 'worldwide_gross': 543993}",1 hr 27 min,Sep,2019,543993,26972,Sep 2019,Comedy
3389,Memory: The Origins of Alien,"Oct 4, 2019","['Documentary', 'Horror', 'Sci-Fi']",,,"{'domestic_gross': 31378, 'worldwide_gross': 37272}",1 hr 35 min,Oct,2019,37272,31378,Oct 2019,Documentary
3390,Wrestle,"Feb 22, 2019","['Documentary', 'Sport']",,,"{'domestic_gross': 26597, 'worldwide_gross': 26597}",1 hr 36 min,Feb,2019,26597,26597,Feb 2019,Documentary
3391,Donnybrook,"Feb 15, 2019","['Drama', 'Thriller']",R,,"{'domestic_gross': 26284, 'worldwide_gross': 26284}",1 hr 41 min,Feb,2019,26284,26284,Feb 2019,Drama
3392,Neither Wolf Nor Dog,"Jan 20, 2017",['Drama'],,,"{'domestic_gross': 589289, 'worldwide_gross': 589289}",1 hr 50 min,Jan,2017,589289,589289,Jan 2017,Drama
3393,Asako I & II,"May 17, 2019","['Drama', 'Romance']",,,"{'domestic_gross': 25559, 'worldwide_gross': 627102}",1 hr 59 min,May,2019,627102,25559,May 2019,Drama
3394,Return of the Hero,"Aug 30, 2018","['Comedy', 'History']",,,"{'domestic_gross': 37108, 'worldwide_gross': 7362730}",1 hr 30 min,Aug,2018,7362730,37108,Aug 2018,Comedy
3395,Invisible Life,"Dec 20, 2019",['Drama'],R,,"{'domestic_gross': 146535, 'worldwide_gross': 1747849}",2 hr 19 min,Dec,2019,1747849,146535,Dec 2019,Drama
3396,Chasing Einstein,"Sep 13, 2019",['Documentary'],,,"{'domestic_gross': 24057, 'worldwide_gross': 24057}",1 hr 22 min,Sep,2019,24057,24057,Sep 2019,Documentary
3397,Vox Lux,"Dec 7, 2018","['Drama', 'Music']",R,,"{'domestic_gross': 727119, 'worldwide_gross': 1439539}",1 hr 54 min,Dec,2018,1439539,727119,Dec 2018,Drama
3398,Piranhas,"Aug 2, 2019","['Crime', 'Drama']",,,"{'domestic_gross': 23494, 'worldwide_gross': 2298525}",1 hr 51 min,Aug,2019,2298525,23494,Aug 2019,Crime
3399,Wildlife,"Oct 19, 2018",['Drama'],PG-13,,"{'domestic_gross': 1050616, 'worldwide_gross': 3321367}",1 hr 45 min,Oct,2018,3321367,1050616,Oct 2018,Drama
3400,Celebration,"Oct 2, 2019",['Documentary'],,,"{'domestic_gross': 22557, 'worldwide_gross': 44898}",1 hr 14 min,Oct,2019,44898,22557,Oct 2019,Documentary
3401,Night School,"Sep 28, 2018",['Comedy'],PG-13,29000000.0,"{'domestic_gross': 77339130, 'worldwide_gross': 103105878}",1 hr 51 min,Sep,2018,103105878,77339130,Sep 2018,Comedy
3402,Hyenas,"Apr 19, 2019","['Comedy', 'Drama']",,,"{'domestic_gross': 24672, 'worldwide_gross': 24672}",1 hr 50 min,Apr,2019,24672,24672,Apr 2019,Comedy
3403,Light from Light,"Nov 1, 2019",['Drama'],,,"{'domestic_gross': 24808, 'worldwide_gross': 24808}",1 hr 22 min,Nov,2019,24808,24808,Nov 2019,Drama
3404,Island of Lemurs: Madagascar,"Apr 4, 2014","['Adventure', 'Biography', 'Documentary', 'Family', 'Short']",,,"{'domestic_gross': 11272213, 'worldwide_gross': 14066534}",39 min,Apr,2014,14066534,11272213,Apr 2014,Adventure
3405,Jane and Emma,"Oct 12, 2018",['Drama'],PG,,"{'domestic_gross': 380030, 'worldwide_gross': 380030}",1 hr 30 min,Oct,2018,380030,380030,Oct 2018,Drama
3406,Wicked Witches,"Aug 9, 2019",['Horror'],,,"{'domestic_gross': 21600, 'worldwide_gross': 21600}",1 hr 19 min,Aug,2019,21600,21600,Aug 2019,Horror
3407,The Hole in the Ground,"Mar 1, 2019","['Drama', 'Horror', 'Mystery']",R,,"{'domestic_gross': 21072, 'worldwide_gross': 3373474}",1 hr 30 min,Mar,2019,3373474,21072,Mar 2019,Drama
3408,Redoubt,"Nov 1, 2019",['Drama'],,,"{'domestic_gross': 33155, 'worldwide_gross': 33155}",2 hr 14 min,Nov,2019,33155,33155,Nov 2019,Drama
3409,The Gospel of Eureka,"Feb 8, 2019","['Documentary', 'Music']",,,"{'domestic_gross': 20039, 'worldwide_gross': 20039}",1 hr 15 min,Feb,2019,20039,20039,Feb 2019,Documentary
3410,The All Americans,"Nov 8, 2019",['Adult'],,,"{'domestic_gross': 20324, 'worldwide_gross': 20324}",,Nov,2019,20324,20324,Nov 2019,Adult
3411,Light of My Life,"Aug 9, 2019","['Drama', 'Sci-Fi', 'Thriller']",R,,"{'domestic_gross': 20056, 'worldwide_gross': 573790}",1 hr 59 min,Aug,2019,573790,20056,Aug 2019,Drama
3412,General Magic,"May 10, 2019",['Documentary'],,,"{'domestic_gross': 20046, 'worldwide_gross': 20046}",1 hr 33 min,May,2019,20046,20046,May 2019,Documentary
3413,The Sound of Silence,"Sep 13, 2019",['Drama'],,,"{'domestic_gross': 20013, 'worldwide_gross': 21994}",1 hr 25 min,Sep,2019,21994,20013,Sep 2019,Drama
3414,Prassthanam,"Sep 20, 2019","['Action', 'Drama']",,,"{'domestic_gross': 19984, 'worldwide_gross': 97204}",2 hr 21 min,Sep,2019,97204,19984,Sep 2019,Action
3415,The Perfect Race,"Oct 14, 2019",['Drama'],,,"{'domestic_gross': 29644, 'worldwide_gross': 29644}",,Oct,2019,29644,29644,Oct 2019,Drama
3416,Armstrong,"Jul 12, 2019","['Biography', 'Documentary']",,,"{'domestic_gross': 19740, 'worldwide_gross': 80169}",1 hr 40 min,Jul,2019,80169,19740,Jul 2019,Biography
3417,Girls of the Sun,"Apr 12, 2019","['Drama', 'War']",,,"{'domestic_gross': 19712, 'worldwide_gross': 168771}",1 hr 55 min,Apr,2019,168771,19712,Apr 2019,Drama
3418,Out of Blue,"Mar 22, 2019","['Crime', 'Drama', 'Mystery']",,,"{'domestic_gross': 18779, 'worldwide_gross': 242847}",1 hr 49 min,Mar,2019,242847,18779,Mar 2019,Crime
3419,Black Mother,"Mar 9, 2019",['Documentary'],,,"{'domestic_gross': 18762, 'worldwide_gross': 25919}",1 hr 17 min,Mar,2019,25919,18762,Mar 2019,Documentary
3420,Before Stonewall,"Jun 21, 2019","['Documentary', 'History']",,,"{'domestic_gross': 18724, 'worldwide_gross': 18724}",1 hr 27 min,Jun,2019,18724,18724,Jun 2019,Documentary
3421,The Return of Martin Guerre,"Jul 5, 2019","['Biography', 'Crime', 'Drama', 'History', 'Mystery', 'Romance']",,,"{'domestic_gross': 18603, 'worldwide_gross': 18603}",2 hr 2 min,Jul,2019,18603,18603,Jul 2019,Biography
3422,Midnight Diner,"Sep 20, 2019",['Drama'],,,"{'domestic_gross': 18555, 'worldwide_gross': 3412771}",1 hr 43 min,Sep,2019,3412771,18555,Sep 2019,Drama
3423,"Phoenix, Oregon","May 2, 2019",['Comedy'],R,,"{'domestic_gross': 18356, 'worldwide_gross': 18356}",1 hr 48 min,May,2019,18356,18356,May 2019,Comedy
3424,The Cranes Are Flying,"Jul 12, 2019","['Drama', 'Romance', 'War']",,,"{'domestic_gross': 17923, 'worldwide_gross': 17923}",1 hr 35 min,Jul,2019,17923,17923,Jul 2019,Drama
3425,The House That Jack Built,"Dec 14, 2018","['Crime', 'Drama', 'Horror']",R,,"{'domestic_gross': 87993, 'worldwide_gross': 2268962}",2 hr 32 min,Dec,2018,2268962,87993,Dec 2018,Crime
3426,Citizen K,"Nov 22, 2019",['Documentary'],,,"{'domestic_gross': 120411, 'worldwide_gross': 145941}",2 hr 6 min,Nov,2019,145941,120411,Nov 2019,Documentary
3427,Ode to Joy,"Aug 9, 2019",['Comedy'],R,,"{'domestic_gross': 17303, 'worldwide_gross': 22594}",1 hr 37 min,Aug,2019,22594,17303,Aug 2019,Comedy
3428,Scandalous: The True Story of the National Enquirer,"Nov 15, 2019",['Documentary'],,,"{'domestic_gross': 18759, 'worldwide_gross': 18759}",1 hr 37 min,Nov,2019,18759,18759,Nov 2019,Documentary
3429,Joseph Pulitzer: Voice of the People,"Mar 1, 2019",['Documentary'],,,"{'domestic_gross': 16970, 'worldwide_gross': 16970}",1 hr 24 min,Mar,2019,16970,16970,Mar 2019,Documentary
3430,Ballon,"Sep 6, 2019","['Drama', 'Family', 'History', 'Thriller']",,,"{'domestic_gross': 34222, 'worldwide_gross': 11799591}",2 hr 5 min,Sep,2019,11799591,34222,Sep 2019,Drama
3431,Too Late to Die Young,"May 31, 2019",['Drama'],,,"{'domestic_gross': 16591, 'worldwide_gross': 24487}",1 hr 50 min,May,2019,24487,16591,May 2019,Drama
3432,Tremors,"Nov 29, 2019",['Drama'],,,"{'domestic_gross': 23911, 'worldwide_gross': 121813}",1 hr 47 min,Nov,2019,121813,23911,Nov 2019,Drama
3433,Chained for Life,"Sep 13, 2019",['Drama'],,,"{'domestic_gross': 17431, 'worldwide_gross': 17431}",1 hr 31 min,Sep,2019,17431,17431,Sep 2019,Drama
3434,Three Peaks,"Jun 28, 2019",['Drama'],,,"{'domestic_gross': 16216, 'worldwide_gross': 23069}",1 hr 34 min,Jun,2019,23069,16216,Jun 2019,Drama
3435,Virginia Minnesota,"Mar 1, 2019","['Comedy', 'Drama']",,,"{'domestic_gross': 16118, 'worldwide_gross': 16118}",1 hr 38 min,Mar,2019,16118,16118,Mar 2019,Comedy
3436,Piercing,"Feb 1, 2019","['Horror', 'Mystery', 'Thriller']",R,,"{'domestic_gross': 15856, 'worldwide_gross': 149211}",1 hr 21 min,Feb,2019,149211,15856,Feb 2019,Horror
3437,Starfish,"Mar 15, 2019","['Drama', 'Sci-Fi']",,,"{'domestic_gross': 15849, 'worldwide_gross': 15849}",1 hr 39 min,Mar,2019,15849,15849,Mar 2019,Drama
3438,Little Joe,"Dec 6, 2019","['Drama', 'Horror', 'Mystery', 'Sci-Fi']",,,"{'domestic_gross': 23862, 'worldwide_gross': 196960}",1 hr 45 min,Dec,2019,196960,23862,Dec 2019,Drama
3439,To the Arctic 3D,"Apr 20, 2012",['Documentary'],G,,"{'domestic_gross': 14560838, 'worldwide_gross': 23695388}",40 min,Apr,2012,23695388,14560838,Apr 2012,Documentary
3440,A Private War,"Nov 2, 2018","['Biography', 'Drama', 'War']",R,,"{'domestic_gross': 1633208, 'worldwide_gross': 3915207}",1 hr 50 min,Nov,2018,3915207,1633208,Nov 2018,Biography
3441,Airpocalypse,"Dec 21, 2018","['Action', 'Adventure', 'Comedy', 'Fantasy']",,,"{'domestic_gross': 105678, 'worldwide_gross': 18491089}",1 hr 45 min,Dec,2018,18491089,105678,Dec 2018,Action
3442,Trinity Seven The Movie 2: Heavens Library & Crimson Lord,"Mar 29, 2019","['Action', 'Animation', 'Comedy', 'Fantasy', 'Romance']",R,,"{'domestic_gross': 15712, 'worldwide_gross': 15712}",1 hr 3 min,Mar,2019,15712,15712,Mar 2019,Action
3443,Midnight Family,"Dec 6, 2019","['Action', 'Crime', 'Documentary', 'Drama']",,,"{'domestic_gross': 42310, 'worldwide_gross': 51712}",1 hr 21 min,Dec,2019,51712,42310,Dec 2019,Action
3444,Galapagos,"Oct 29, 1999","['Documentary', 'Short']",,,"{'domestic_gross': 18630372, 'worldwide_gross': 29349172}",39 min,Oct,1999,29349172,18630372,Oct 1999,Documentary
3445,Funan,"Jun 7, 2019","['Animation', 'War']",,,"{'domestic_gross': 15152, 'worldwide_gross': 15152}",1 hr 24 min,Jun,2019,15152,15152,Jun 2019,Animation
3446,El Angel,"Nov 9, 2018","['Biography', 'Crime', 'Drama']",,,"{'domestic_gross': 109608, 'worldwide_gross': 5604680}",1 hr 58 min,Nov,2018,5604680,109608,Nov 2018,Biography
3447,Wrinkles the Clown,"Oct 4, 2019","['Comedy', 'Documentary', 'Horror', 'Mystery']",,,"{'domestic_gross': 14938, 'worldwide_gross': 14938}",1 hr 18 min,Oct,2019,14938,14938,Oct 2019,Comedy
3448,ZZ Top: That Little Ol' Band from Texas,"Aug 19, 2019","['Biography', 'Documentary', 'Music']",,,"{'domestic_gross': 14879, 'worldwide_gross': 14879}",1 hr 31 min,Aug,2019,14879,14879,Aug 2019,Biography
3449,Frank and Ava,"Dec 7, 2018","['Biography', 'Drama', 'History']",,,"{'domestic_gross': 18829, 'worldwide_gross': 18829}",1 hr 50 min,Dec,2018,18829,18829,Dec 2018,Biography
3450,Our Time,"Jun 14, 2019",['Drama'],,,"{'domestic_gross': 14777, 'worldwide_gross': 42107}",2 hr 57 min,Jun,2019,42107,14777,Jun 2019,Drama
3451,The Competition,"Feb 22, 2019",['Documentary'],,,"{'domestic_gross': 15622, 'worldwide_gross': 15622}",2 hr 1 min,Feb,2019,15622,15622,Feb 2019,Documentary
3452,Boy Erased,"Nov 2, 2018","['Biography', 'Drama']",R,,"{'domestic_gross': 6788692, 'worldwide_gross': 11853081}",1 hr 55 min,Nov,2018,11853081,6788692,Nov 2018,Biography
3453,Combat Obscura,"Mar 15, 2019",['Documentary'],,,"{'domestic_gross': 14242, 'worldwide_gross': 14242}",1 hr 10 min,Mar,2019,14242,14242,Mar 2019,Documentary
3454,Screwball,"Mar 29, 2019",['Documentary'],,,"{'domestic_gross': 13967, 'worldwide_gross': 13967}",1 hr 45 min,Mar,2019,13967,13967,Mar 2019,Documentary
3455,Touch Me Not,"Jan 11, 2019",['Drama'],,,"{'domestic_gross': 13782, 'worldwide_gross': 75507}",2 hr 3 min,Jan,2019,75507,13782,Jan 2019,Drama
3456,My Son,"May 10, 2019","['Drama', 'Thriller']",,,"{'domestic_gross': 14450, 'worldwide_gross': 14450}",1 hr 24 min,May,2019,14450,14450,May 2019,Drama
3457,This One's for the Ladies,"Jun 7, 2019",['Documentary'],NC-17,,"{'domestic_gross': 13688, 'worldwide_gross': 13688}",1 hr 22 min,Jun,2019,13688,13688,Jun 2019,Documentary
3458,First Man,"Oct 12, 2018","['Biography', 'Drama', 'History']",PG-13,59000000.0,"{'domestic_gross': 44936545, 'worldwide_gross': 105697415}",2 hr 21 min,Oct,2018,105697415,44936545,Oct 2018,Biography
3459,The Cat Rescuers,"Jul 5, 2019",['Documentary'],,,"{'domestic_gross': 31540, 'worldwide_gross': 31540}",1 hr 27 min,Jul,2019,31540,31540,Jul 2019,Documentary
3460,The House with a Clock in Its Walls,"Sep 21, 2018","['Comedy', 'Family', 'Fantasy', 'Sci-Fi']",PG,42000000.0,"{'domestic_gross': 68549695, 'worldwide_gross': 131457147}",1 hr 45 min,Sep,2018,131457147,68549695,Sep 2018,Comedy
3461,Rapid Response,"Sep 6, 2019",['Documentary'],PG-13,,"{'domestic_gross': 13294, 'worldwide_gross': 13294}",1 hr 39 min,Sep,2019,13294,13294,Sep 2019,Documentary
3462,Hagazussa,"Apr 19, 2019","['Drama', 'Horror']",,,"{'domestic_gross': 13253, 'worldwide_gross': 21487}",1 hr 42 min,Apr,2019,21487,13253,Apr 2019,Drama
3463,The Woman Who Loves Giraffes,"Oct 4, 2019",['Documentary'],,,"{'domestic_gross': 113858, 'worldwide_gross': 113858}",2 hr 3 min,Oct,2019,113858,113858,Oct 2019,Documentary
3464,Off Season,"Mar 15, 2019","['Drama', 'Thriller']",,,"{'domestic_gross': 12544, 'worldwide_gross': 12544}",1 hr 26 min,Mar,2019,12544,12544,Mar 2019,Drama
3465,The White Sheik,"Dec 25, 2019","['Comedy', 'Drama']",,,"{'domestic_gross': 50850, 'worldwide_gross': 68940}",1 hr 26 min,Dec,2019,68940,50850,Dec 2019,Comedy
3466,Journey to the South Pacific,"Nov 27, 2013",['Documentary'],G,,"{'domestic_gross': 7653913, 'worldwide_gross': 14994876}",40 min,Nov,2013,14994876,7653913,Nov 2013,Documentary
3467,Bricked,"Jan 24, 2019",['Drama'],,,"{'domestic_gross': 12201, 'worldwide_gross': 12201}",1 hr 32 min,Jan,2019,12201,12201,Jan 2019,Drama
3468,Zen for Nothing,"Mar 29, 2019",['Documentary'],,,"{'domestic_gross': 12107, 'worldwide_gross': 12107}",1 hr 40 min,Mar,2019,12107,12107,Mar 2019,Documentary
3469,Imprisoned,"Sep 13, 2019","['Drama', 'Thriller']",R,,"{'domestic_gross': 12050, 'worldwide_gross': 12050}",1 hr 44 min,Sep,2019,12050,12050,Sep 2019,Drama
3470,Quartet,"May 3, 2019","['Drama', 'Romance']",,,"{'domestic_gross': 12042, 'worldwide_gross': 12042}",1 hr 41 min,May,2019,12042,12042,May 2019,Drama
3471,"Cassandro, The Exotico!","Jul 19, 2019",['Documentary'],,,"{'domestic_gross': 11897, 'worldwide_gross': 11897}",1 hr 13 min,Jul,2019,11897,11897,Jul 2019,Documentary
3472,Liyana,"Oct 10, 2018","['Animation', 'Documentary']",,,"{'domestic_gross': 44045, 'worldwide_gross': 44045}",1 hr 17 min,Oct,2018,44045,44045,Oct 2018,Animation
3473,The Charmer,"Dec 5, 2018","['Drama', 'Romance', 'Thriller']",,,"{'domestic_gross': 26167, 'worldwide_gross': 106379}",1 hr 40 min,Dec,2018,106379,26167,Dec 2018,Drama
3474,The Disappearance of My Mother,"Dec 6, 2019",['Documentary'],,,"{'domestic_gross': 24951, 'worldwide_gross': 83930}",1 hr 34 min,Dec,2019,83930,24951,Dec 2019,Documentary
3475,Stuffed,"Oct 16, 2019",['Documentary'],,,"{'domestic_gross': 15532, 'worldwide_gross': 15532}",1 hr 24 min,Oct,2019,15532,15532,Oct 2019,Documentary
3476,Vision Portraits,"Aug 9, 2019",['Documentary'],,,"{'domestic_gross': 10771, 'worldwide_gross': 10771}",1 hr 18 min,Aug,2019,10771,10771,Aug 2019,Documentary
3477,That Part Feeling - the Universe of Arvo Part,"Jun 3, 2019",['Documentary'],,,"{'domestic_gross': 8812, 'worldwide_gross': 8812}",1 hr 15 min,Jun,2019,8812,8812,Jun 2019,Documentary
3478,Between the Lines,"Feb 22, 2019","['Comedy', 'Drama', 'Romance']",,,"{'domestic_gross': 15383, 'worldwide_gross': 15383}",1 hr 41 min,Feb,2019,15383,15383,Feb 2019,Comedy
3479,Yomeddine,"May 31, 2019","['Adventure', 'Comedy', 'Drama']",,,"{'domestic_gross': 11308, 'worldwide_gross': 81030}",1 hr 37 min,May,2019,81030,11308,May 2019,Adventure
3480,In Like Flynn,"Jan 25, 2019","['Action', 'Adventure']",R,,"{'domestic_gross': 11255, 'worldwide_gross': 11255}",1 hr 46 min,Jan,2019,11255,11255,Jan 2019,Action
3481,Made Me Do It,"Apr 12, 2019","['Drama', 'Fantasy', 'Horror', 'Thriller']",,,"{'domestic_gross': 11151, 'worldwide_gross': 11151}",1 hr 30 min,Apr,2019,11151,11151,Apr 2019,Drama
3482,Ferrante Fever,"Mar 8, 2019",['Documentary'],,,"{'domestic_gross': 11137, 'worldwide_gross': 14518}",1 hr 14 min,Mar,2019,14518,11137,Mar 2019,Documentary
3483,I Do Not Care If We Go Down in History as Barbarians,"Jul 19, 2019","['Comedy', 'Drama']",,,"{'domestic_gross': 11307, 'worldwide_gross': 39171}",2 hr 20 min,Jul,2019,39171,11307,Jul 2019,Comedy
3484,Suburban Birds,"Apr 5, 2019",['Drama'],,,"{'domestic_gross': 10997, 'worldwide_gross': 10997}",1 hr 58 min,Apr,2019,10997,10997,Apr 2019,Drama
3485,16 Bars,"Nov 8, 2019",['Documentary'],,,"{'domestic_gross': 10985, 'worldwide_gross': 10985}",1 hr 34 min,Nov,2019,10985,10985,Nov 2019,Documentary
3486,If the Dancer Dances,"Apr 26, 2019",['Documentary'],,,"{'domestic_gross': 10912, 'worldwide_gross': 10912}",1 hr 30 min,Apr,2019,10912,10912,Apr 2019,Documentary
3487,Duet for Cannibals,"Nov 22, 2019",['Drama'],,,"{'domestic_gross': 12962, 'worldwide_gross': 12962}",1 hr 45 min,Nov,2019,12962,12962,Nov 2019,Drama
3488,Shooting the Mafia,"Nov 22, 2019","['Biography', 'Documentary']",,,"{'domestic_gross': 10881, 'worldwide_gross': 32042}",1 hr 34 min,Nov,2019,32042,10881,Nov 2019,Biography
3489,Angels Are Made Of Light,"Jul 26, 2019",['Documentary'],,,"{'domestic_gross': 7919, 'worldwide_gross': 7919}",1 hr 57 min,Jul,2019,7919,7919,Jul 2019,Documentary
3490,Daughter of Mine,"Feb 1, 2019",['Drama'],,,"{'domestic_gross': 10628, 'worldwide_gross': 379010}",1 hr 37 min,Feb,2019,379010,10628,Feb 2019,Drama
3491,The Eyes of Orson Welles,"Mar 15, 2019",['Documentary'],,,"{'domestic_gross': 10253, 'worldwide_gross': 68328}",1 hr 55 min,Mar,2019,68328,10253,Mar 2019,Documentary
3492,Round of Your Life,"Jun 21, 2019","['Family', 'Sport']",,,"{'domestic_gross': 20941, 'worldwide_gross': 20941}",1 hr 31 min,Jun,2019,20941,20941,Jun 2019,Family
3493,Around India with a Movie Camera,"Nov 30, 2018",['Documentary'],,,"{'domestic_gross': 10389, 'worldwide_gross': 11568}",1 hr 12 min,Nov,2018,11568,10389,Nov 2018,Documentary
3494,Olivia,"Aug 16, 2019","['Comedy', 'Drama']",,,"{'domestic_gross': 9934, 'worldwide_gross': 9934}",1 hr 35 min,Aug,2019,9934,9934,Aug 2019,Comedy
3495,Streetwise,"Jul 19, 2019","['Documentary', 'Drama']",,,"{'domestic_gross': 9904, 'worldwide_gross': 9904}",1 hr 31 min,Jul,2019,9904,9904,Jul 2019,Documentary
3496,Tyrel,"Dec 7, 2018","['Comedy', 'Drama']",,,"{'domestic_gross': 21456, 'worldwide_gross': 21456}",1 hr 26 min,Dec,2018,21456,21456,Dec 2018,Comedy
3498,The Spanish Prisoner,"Apr 26, 2019","['Drama', 'Mystery', 'Thriller']",PG,,"{'domestic_gross': 9589, 'worldwide_gross': 9589}",1 hr 50 min,Apr,2019,9589,9589,Apr 2019,Drama
